Time,CRCErrors_Current_Value,CRCErrors_Severity,CRCErrors_Min_Current_Value,CRCErrors_Max_Current_Value,DownlinkJitter_Current_Value,DownlinkJitter_Severity,DownlinkJitter_Warning.Threshold,DownlinkJitter_Critical.Threshold,DownlinkJitter_Min_Current_Value,DownlinkJitter_Max_Current_Value,DownlinkRSSI_Current_Value,DownlinkRSSI_Severity,DownlinkRSSI_Warning.Threshold,DownlinkRSSICritical.Threshold,DownlinkRSSI_Min_Current_Value,DownlinkRSSI_Max_Current_Value,DownlinkUtilization_Current_Value,DownlinkUtilization_Severity,DownlinkUtilization_Min_Current_Value,DownlinkUtilization_Max_Current_Value,Frequency_Current_Value,Frequency_Severity,Frequency_Min_Current_Value,Frequency_Max_Current_Value,Latency_Current_Value,Latency_Severity,Latency_Warning.Threshold,Latency_Critical.Threshold,Latency_Min_Current_Value,Latency_Max_Current_Value,PacketDrop_Current_Value,PacketDrop_Severity,PacketDrop_Warning.Threshold,PacketDrop_Critical.Threshold,PacketDrop_Min_Current_Value,PacketDrop_Max_Current_Value,SessionUptime_Current_Value,SessionUptime_Severity,SessionUptime_Min_Current_Value,SessionUptime_Max_Current_Value,SSBeacon_Current_Value,SSBeacon_Severity,SSBeacon_Warning.Threshold,SSBeacon_Critical.Threshold,SSBeacon_Min_Current_Value,SSBeacon_Max_Current_Value,SSProvisoningState_Current_Value,SSProvisoningState_Severity,SSProvisoningState_Min_Current_Value,SSProvisoningState_Max_Current_Value,UplinkJitter_Current_Value,UplinkJitter_Severity,UplinkJitter_Warning.Threshold,UplinkJitter_Critical.Threshold,UplinkJitter_Min_Current_Value,UplinkJitter_Max_Current_Value,UplinkRSSI_Current_Value,UplinkRSSI_Severity,UplinkRSSI_Warning.Threshold,UplinkRSSI_Critical.Threshold,UplinkRSSI_Min_Current_Value,UplinkRSSI_Max_Current_Value,UplinkUtilization_Current_Value,UplinkUtilization_Severity,UplinkUtilization_Min_Current_Value,UplinkUtilization_Max_Current_Value,Uptime_Current_Value,Uptime_Severity,Uptime_Min_Current_Value,Uptime_Max_Current_Value
08/11/17 0:40,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.19,warning,20,41,39.19,39.19,0,up,10,20,0,0,233,ok,233,233,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1936716,ok,1936716,1936716
08/11/17 0:45,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,62.304,critical,20,41,62.304,62.304,5,up,10,20,5,5,529,ok,529,529,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1937012,ok,1937012,1937012
08/11/17 0:50,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.852,warning,20,41,38.852,38.852,0,up,10,20,0,0,66,ok,66,66,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1937306,ok,1937306,1937306
08/11/17 0:55,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,59.101,critical,20,41,59.101,59.101,0,up,10,20,0,0,360,ok,360,360,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1937600,ok,1937600,1937600
08/11/17 1:00,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.201,warning,20,41,40.201,40.201,0,up,10,20,0,0,655,ok,655,655,100,ok,80,60,100,100,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1937895,ok,1937895,1937895
08/11/17 1:05,5,ok,5,5,6,warning,6,10,6,6,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,39.473,warning,20,41,39.473,39.473,0,up,10,20,0,0,203,ok,203,203,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1938191,ok,1938191,1938191
08/11/17 1:10,5,ok,5,5,4,ok,6,10,4,4,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.892,warning,20,41,39.892,39.892,0,up,10,20,0,0,497,ok,497,497,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1938486,ok,1938486,1938486
08/11/17 1:20,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.972,warning,20,41,39.972,39.972,0,up,10,20,0,0,236,ok,236,236,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1939076,ok,1939076,1939076
08/11/17 1:25,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.401,warning,20,41,39.401,39.401,0,up,10,20,0,0,531,ok,531,531,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1939370,ok,1939370,1939370
08/11/17 1:35,5,ok,5,5,5,warning,6,10,4,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.099,warning,20,41,40.099,40.099,0,up,10,20,0,0,579,ok,431,727,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,2,4,-60,ok,-75,-80,-60,-60,0,ok,0,0,1939956,ok,1939956,1939956
08/11/17 1:40,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.721,warning,20,41,39.721,39.721,0,up,10,20,0,0,255,ok,255,255,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1940399.5,ok,1940253,1940546
08/11/17 1:45,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.121,warning,20,41,39.121,39.121,0,up,10,20,0,0,550,ok,550,550,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1940841,ok,1940841,1940841
08/11/17 1:50,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.197,warning,20,41,40.197,40.197,0,up,10,20,0,0,55,ok,55,55,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1941136,ok,1941136,1941136
08/11/17 1:55,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.159,warning,20,41,39.159,39.159,0,up,10,20,0,0,350,ok,350,350,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1941431,ok,1941431,1941431
08/11/17 2:00,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.901,warning,20,41,39.901,39.901,0,up,10,20,0,0,649,ok,649,649,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1941730,ok,1941730,1941730
08/11/17 2:05,5,ok,5,5,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,41.319,critical,20,41,41.319,41.319,0,up,10,20,0,0,198,ok,198,198,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1942027,ok,1942027,1942027
08/11/17 2:10,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.072,warning,20,41,40.072,40.072,0,up,10,20,0,0,491,ok,491,491,100,ok,80,60,100,100,normal,ok,normal,normal,7,warning,6,10,7,7,-60,ok,-75,-80,-60,-60,0,ok,0,0,1942320,ok,1942320,1942320
08/11/17 2:15,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.784,warning,20,41,39.784,39.784,0,up,10,20,0,0,57,ok,57,57,100,ok,80,60,100,100,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1942613,ok,1942613,1942613
08/11/17 2:20,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.728,warning,20,41,39.728,39.728,0,up,10,20,0,0,354,ok,354,354,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1942909,ok,1942909,1942909
08/11/17 2:25,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.597,warning,20,41,39.597,39.597,0,up,10,20,0,0,649,ok,649,649,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1943204,ok,1943204,1943204
08/11/17 2:30,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.961,warning,20,41,39.961,39.961,0,up,10,20,0,0,220,ok,220,220,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1943498,ok,1943498,1943498
08/11/17 2:35,5,ok,5,5,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.769,warning,20,41,39.769,39.769,0,up,10,20,0,0,516,ok,516,516,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1943794,ok,1943794,1943794
08/11/17 2:40,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.338,warning,20,41,40.338,40.338,0,up,10,20,0,0,64,ok,64,64,100,ok,80,60,100,100,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1944088,ok,1944088,1944088
08/11/17 2:45,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.227,warning,20,41,39.227,39.227,0,up,10,20,0,0,359,ok,359,359,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1944384,ok,1944384,1944384
08/11/17 2:50,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.595,warning,20,41,39.595,39.595,0,up,10,20,0,0,654,ok,654,654,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1944679,ok,1944679,1944679
08/11/17 2:55,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.609,warning,20,41,39.609,39.609,0,up,10,20,0,0,132,ok,132,132,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1944974,ok,1944974,1944974
08/11/17 3:00,5,ok,5,5,7,warning,6,10,7,7,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.843,warning,20,41,39.843,39.843,0,up,10,20,0,0,428,ok,428,428,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1945269,ok,1945269,1945269
08/11/17 3:05,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.531,warning,20,41,40.531,40.531,0,up,10,20,0,0,723,ok,723,723,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1945565,ok,1945565,1945565
08/11/17 3:10,5,ok,5,5,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.406,warning,20,41,39.406,39.406,0,up,10,20,0,0,181,ok,181,181,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1945859,ok,1945859,1945859
08/11/17 3:15,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.71,warning,20,41,39.71,39.71,0,up,10,20,0,0,476,ok,476,476,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1946154,ok,1946154,1946154
08/11/17 3:20,5,ok,5,5,8,warning,6,10,8,8,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.712,warning,20,41,40.712,40.712,0,up,10,20,0,0,771,ok,771,771,99,ok,80,60,99,99,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1946449,ok,1946449,1946449
08/11/17 3:25,5,ok,5,5,3,ok,6,10,3,3,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.321,warning,20,41,40.321,40.321,0,up,10,20,0,0,201,ok,201,201,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1946743,ok,1946743,1946743
08/11/17 3:30,5,ok,5,5,8,warning,6,10,8,8,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.259,warning,20,41,40.259,40.259,0,up,10,20,0,0,497,ok,497,497,99,ok,80,60,99,99,jitter,ok,jitter,jitter,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1947040,ok,1947040,1947040
08/11/17 3:35,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.404,warning,20,41,40.404,40.404,0,up,10,20,0,0,791,ok,791,791,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1947334,ok,1947334,1947334
08/11/17 3:40,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.718,warning,20,41,39.718,39.718,0,up,10,20,0,0,238,ok,238,238,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1947628,ok,1947628,1947628
08/11/17 3:45,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.961,warning,20,41,39.961,39.961,0,up,10,20,0,0,532,ok,532,532,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1947922,ok,1947922,1947922
08/11/17 3:50,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.328,warning,20,41,40.328,40.328,0,up,10,20,0,0,30,ok,30,30,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1948218,ok,1948218,1948218
08/11/17 3:55,5,ok,5,5,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.992,warning,20,41,39.992,39.992,0,up,10,20,0,0,325,ok,325,325,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1948513,ok,1948513,1948513
08/11/17 4:00,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.615,warning,20,41,39.615,39.615,0,up,10,20,0,0,621,ok,621,621,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1948808,ok,1948808,1948808
08/11/17 4:05,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.14,warning,20,41,40.14,40.14,0,up,10,20,0,0,165,ok,165,165,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1949103,ok,1949103,1949103
08/11/17 4:10,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.652,warning,20,41,39.652,39.652,0,up,10,20,0,0,459,ok,459,459,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1949397,ok,1949397,1949397
08/11/17 4:15,5,ok,5,5,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.589,warning,20,41,39.589,39.589,0,up,10,20,0,0,17,ok,17,17,100,ok,80,60,100,100,normal,ok,normal,normal,6,warning,6,10,6,6,-59,ok,-75,-80,-59,-59,0,ok,0,0,1949693,ok,1949693,1949693
08/11/17 4:20,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.522,warning,20,41,39.522,39.522,0,up,10,20,0,0,310,ok,310,310,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1949986,ok,1949986,1949986
08/11/17 4:25,5,ok,5,5,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.012,warning,20,41,40.012,40.012,0,up,10,20,0,0,606,ok,606,606,99,ok,80,60,99,99,normal,ok,normal,normal,4,ok,6,10,4,4,-60,ok,-75,-80,-60,-60,0,ok,0,0,1950283,ok,1950283,1950283
08/11/17 4:30,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.566,warning,20,41,39.566,39.566,0,up,10,20,0,0,189,ok,189,189,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-59,ok,-75,-80,-59,-59,0,ok,0,0,1950576,ok,1950576,1950576
08/11/17 4:35,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.93,warning,20,41,39.93,39.93,0,up,10,20,0,0,484,ok,484,484,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-59,ok,-75,-80,-59,-59,0,ok,0,0,1950871,ok,1950871,1950871
08/11/17 4:40,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,39.195,warning,20,41,39.195,39.195,0,up,10,20,0,0,78,ok,78,78,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1951166,ok,1951166,1951166
08/11/17 4:45,5,ok,5,5,9,warning,6,10,9,9,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.997,warning,20,41,38.997,38.997,0,up,10,20,0,0,374,ok,374,374,99,ok,80,60,99,99,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1951462,ok,1951462,1951462
08/11/17 4:50,5,ok,5,5,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.829,warning,20,41,40.829,40.829,0,up,10,20,0,0,670,ok,670,670,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-59,ok,-75,-80,-59,-59,0,ok,0,0,1951759,ok,1951759,1951759
08/11/17 4:55,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.294,warning,20,41,39.294,39.294,0,up,10,20,0,0,236,ok,236,236,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-59,ok,-75,-80,-59,-59,0,ok,0,0,1952051,ok,1952051,1952051
08/11/17 5:00,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.947,warning,20,41,40.947,40.947,0,up,10,20,0,0,532,ok,532,532,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1952346,ok,1952346,1952346
08/11/17 5:05,5,ok,5,5,8,warning,6,10,8,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.475,warning,20,41,40.475,40.475,0,up,10,20,0,0,99,ok,99,99,99,ok,80,60,99,99,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1952641,ok,1952641,1952641
08/11/17 5:10,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.047,warning,20,41,40.047,40.047,0,up,10,20,0,0,393,ok,393,393,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1952936,ok,1952936,1952936
08/11/17 5:20,5,ok,5,5,4,ok,6,10,4,4,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.778,warning,20,41,39.778,39.778,0,up,10,20,0,0,255,ok,255,255,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1953525,ok,1953525,1953525
08/11/17 5:25,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.338,warning,20,41,40.338,40.338,0,up,10,20,0,0,550,ok,550,550,100,ok,80,60,100,100,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1953820,ok,1953820,1953820
08/11/17 5:30,5,ok,5,5,4,ok,6,10,4,4,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.84,warning,20,41,40.84,40.84,0,up,10,20,0,0,152,ok,152,152,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1954116,ok,1954116,1954116
08/11/17 5:35,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.364,warning,20,41,40.364,40.364,0,up,10,20,0,0,447,ok,447,447,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1954411,ok,1954411,1954411
08/11/17 5:40,5,ok,5,5,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.075,warning,20,41,40.075,40.075,0,up,10,20,0,0,34,ok,34,34,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1954705,ok,1954705,1954705
08/11/17 5:45,5,ok,5,5,8,warning,6,10,8,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.011,warning,20,41,40.011,40.011,0,up,10,20,0,0,328,ok,328,328,99,ok,80,60,99,99,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1955000,ok,1955000,1955000
08/11/17 5:50,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,92.003,critical,20,41,92.003,92.003,0,up,10,20,0,0,625,ok,625,625,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1955297,ok,1955297,1955297
08/11/17 5:55,5,ok,5,5,8,warning,6,10,8,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.87,warning,20,41,40.87,40.87,0,up,10,20,0,0,232,ok,232,232,100,ok,80,60,100,100,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1955591,ok,1955591,1955591
08/11/17 6:00,5,ok,5,5,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,40.288,warning,20,41,40.288,40.288,0,up,10,20,0,0,527,ok,527,527,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1955887,ok,1955887,1955887
08/11/17 6:05,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.855,warning,20,41,39.855,39.855,0,up,10,20,0,0,79,ok,79,79,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1956181,ok,1956181,1956181
08/11/17 6:10,5,ok,5,5,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,40.334,warning,20,41,40.334,40.334,0,up,10,20,0,0,373,ok,373,373,99,ok,80,60,99,99,normal,ok,normal,normal,4,ok,6,10,4,4,-61,ok,-75,-80,-61,-61,0,ok,0,0,1956475,ok,1956475,1956475
